Update,Avg_Reward,Avg_Ep_Length,Miss_Dist_m,Impact_Speed_ms,Policy_Loss,Value_Loss,Stage,Success_Rate,Entropy,KL,Time,Succ_S0,Succ_S1,Succ_S2,Succ_S3
720,131.10794067382812,431.1578947368421,14.419401168823242,2.0509510040283203,-0.00803239457309246,0.017896022647619247,1,0.7138157894736842,-1.9461674690246582,0.0034726420417428017,4204.392457962036,1.0,0.6282051282051282,0.0,0.0
730,141.58883666992188,474.8985507246377,14.351480484008789,1.8550901412963867,-0.0036049573682248592,0.013733897358179092,1,0.7862318840579711,-1.8992137908935547,0.0031481825280934572,4273.561056613922,1.0,0.7203791469194313,0.0,0.0
740,140.77838134765625,466.44839857651243,13.425663948059082,1.7008615732192993,-0.0009540005121380091,0.014758104458451271,1,0.8149466192170819,-1.9166836738586426,0.003924352116882801,4340.089103221893,1.0,0.7570093457943925,0.0,0.0
750,145.70462036132812,463.1519434628975,12.84969425201416,1.7709866762161255,-0.011283940635621548,0.01312508899718523,1,0.8445229681978799,-1.8756015300750732,0.004921834450215101,4404.310574054718,1.0,0.7731958762886598,0.0,0.0
760,148.50111389160156,421.4533762057878,13.654045104980469,1.3931866884231567,-0.008375369943678379,0.011518536135554314,1,0.8553054662379421,-1.8282126188278198,0.004009011201560497,4475.289846420288,1.0,0.7972972972972973,0.0,0.0
770,150.43939208984375,442.81081081081084,11.807890892028809,1.4103327989578247,-0.011588340625166893,0.012675147503614426,1,0.8986486486486487,-1.789324164390564,0.0037427174393087626,4541.3572363853455,1.0,0.8536585365853658,0.0,0.0
780,152.05679321289062,395.987915407855,9.74368667602539,1.429821252822876,-0.011136678978800774,0.009520668536424637,1,0.918429003021148,-1.760392427444458,0.00457532424479723,4606.794242143631,1.0,0.8778280542986425,0.0,0.0
790,160.85595703125,405.79566563467495,9.359164237976074,1.3884332180023193,0.006716797593981028,0.012711176648736,1,0.9318885448916409,-1.731964111328125,0.0029230148065835238,4673.3907470703125,1.0,0.8888888888888888,0.0,0.0
800,160.43197631835938,382.134110787172,9.768389701843262,1.6028333902359009,-0.006798009388148785,0.011199051514267921,1,0.9300291545189504,-1.7005867958068848,0.003490311559289694,4742.199886083603,1.0,0.8862559241706162,0.0,0.0
810,163.18141174316406,441.3198653198653,9.568253517150879,1.3351483345031738,-0.009322204627096653,0.007885112427175045,2,0.9461279461279462,-1.6583929061889648,0.002632168121635914,4807.525764465332,1.0,0.917098445595855,0.0,0.0
